STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       4931;19640801;19640831;    5;  4.68;  17.34;   22.85;   11.69;    1.64;  33.5;-999;   5.7;-999;    5;    59.2;   20.0;eor
       4931;19640901;19640930;    5;  4.10;  14.84;   20.28;    9.58;    1.83;  29.0;-999;   1.9;-999;    5;    31.2;   11.6;eor
       4931;19641001;19641031;    5;  6.40;   7.75;   11.18;    4.43;    1.85;  21.8;-999;  -3.2;-999;    5;    33.8;   12.2;eor
       4931;19641101;19641130;    5;  6.54;   5.71;    8.31;    2.98;    2.22;  14.0;-999;  -2.8;-999;    5;   100.2;   22.9;eor
       4931;19641201;19641231;    5;  6.51;   0.56;    2.65;   -2.44;    1.94;  12.1;-999; -12.1;-999;    5;    15.9;    3.9;eor
       4931;19650101;19650131;    5;  6.90;   1.64;    3.77;   -0.78;    2.04;  10.8;-999;  -5.9;-999;    5;    70.1;   12.5;eor
       4931;19650201;19650228;    5;  5.93;  -2.28;    0.48;   -5.54;    2.11;   4.0;-999; -15.0;-999;    5;    30.4;    5.3;eor
       4931;19650301;19650331;    5;  5.28;   3.84;    8.05;   -0.27;    1.89;  16.6;-999; -10.7;-999;    5;    61.5;   11.0;eor
       4931;19650401;19650430;    5;  5.90;   7.39;   11.76;    3.44;    2.34;  20.2;-999;   0.2;-999;    5;    80.4;    9.1;eor
       4931;19650501;19650531;    5;  5.94;  11.84;   16.00;    7.43;    2.16;  26.0;-999;   1.2;-999;    5;   132.2;   27.0;eor
       4931;19650601;19650630;    5;  5.42;  16.44;   21.09;   11.79;    1.96;  31.0;-999;   5.1;-999;    5;   154.0;   29.9;eor
       4931;19650701;19650731;    5;  5.88;  16.24;   21.00;   12.04;    2.28;  30.7;-999;   7.3;-999;    5;   145.1;   38.7;eor
       4931;19650801;19650831;    5;  4.94;  15.95;   21.08;   11.25;    1.53;  30.0;-999;   7.2;-999;    5;   106.7;   23.8;eor
       4931;19650901;19650930;    5;  5.20;  12.74;   18.00;    8.34;    1.66;  26.2;-999;   3.4;-999;    5;    81.6;   18.9;eor
       4931;19651001;19651031;    5;  3.49;   8.85;   14.36;    3.55;    1.45;  19.7;-999;  -3.2;-999;    5;     5.7;    2.0;eor
       4931;19651101;19651130;    5;  6.52;   2.80;    6.12;    0.03;    2.22;  17.8;-999;  -8.2;-999;    5;   103.7;   23.5;eor
       4931;19651201;19651231;    5;  6.69;   3.49;    5.92;    0.59;    2.91;  15.3;-999;  -5.0;-999;    5;    86.0;   14.1;eor
       4931;19660101;19660131;    5;  5.86;  -2.12;    0.59;   -5.12;    1.66;  13.5;-999; -18.9;-999;    5;    42.8;   10.9;eor
       4931;19660201;19660228;    5;  6.55;   6.66;   10.49;    3.15;    1.97;  16.1;-999;  -2.8;-999;    5;    34.1;    9.6;eor
       4931;19660301;19660331;    5;  5.87;   3.84;    7.55;    0.11;    2.53;  13.5;-999;  -3.4;-999;    5;    47.8;    8.4;eor
       4931;19660401;19660430;    5;  5.86;  10.67;   15.33;    6.39;    1.79;  20.5;-999;   0.3;-999;    5;    42.9;    9.5;eor
       4931;19660501;19660531;    5;  4.93;  13.86;   18.67;    8.53;    1.81;  26.3;-999;   2.2;-999;    5;    96.4;   34.5;eor
       4931;19660601;19660630;    5;  5.04;  17.38;   21.83;   12.27;    2.03;  29.4;-999;   7.5;-999;    5;   113.7;   35.7;eor
       4931;19660701;19660731;    5;  5.55;  16.24;   20.58;   11.62;    1.74;  29.3;-999;   8.2;-999;    5;    83.2;   16.1;eor
       4931;19660801;19660831;    5;  5.42;  16.09;   20.60;   11.81;    2.00;  34.0;-999;   6.6;-999;    5;   181.9;   57.1;eor
       4931;19660901;19660930;    5;  4.22;  14.77;   20.09;    9.74;    1.64;  29.5;-999;   4.4;-999;    5;    25.2;   14.6;eor
       4931;19661001;19661031;    5;  5.70;  12.16;   16.02;    9.25;    1.76;  28.2;-999;  -1.6;-999;    5;    43.7;   16.9;eor
       4931;19661101;19661130;    5;  6.51;   2.13;    5.06;   -0.78;    1.97;  17.1;-999;  -6.7;-999;    5;    26.6;   10.8;eor
       4931;19661201;19661231;    5;  6.57;   2.39;    4.75;   -0.06;    2.68;  11.8;-999;  -5.8;-999;    5;    87.3;   26.2;eor
       4931;19670101;19670131;    5;  6.03;   0.74;    3.47;   -2.15;    1.99;  13.2;-999; -16.3;-999;    5;    40.9;   11.1;eor
       4931;19670201;19670228;    5;  4.98;   3.45;    7.54;   -0.55;    2.46;  15.3;-999;  -9.7;-999;    5;    42.3;    8.6;eor
       4931;19670301;19670331;    5;  5.60;   5.90;   10.11;    2.17;    2.66;  16.0;-999;  -2.1;-999;    5;    71.8;   11.2;eor
       4931;19670401;19670430;    5;  5.18;   7.64;   12.27;    2.78;    2.35;  20.0;-999;  -1.9;-999;    5;    36.0;   13.7;eor
       4931;19670501;19670531;    5;  5.25;  13.13;   18.37;    8.19;    2.08;  28.5;-999;  -2.4;-999;    5;    89.2;   15.2;eor
       4931;19670601;19670630;    5;  5.07;  15.43;   20.01;   10.52;    1.68;  32.8;-999;   5.9;-999;    5;    89.5;   18.8;eor
       4931;19670701;19670731;    5;  3.83;  20.15;   25.40;   14.29;    1.41;  33.1;-999;   8.9;-999;    5;    52.7;   11.8;eor
       4931;19670801;19670831;    5;  4.65;  17.47;   22.50;   12.47;    1.55;  30.2;-999;   8.2;-999;    5;   100.4;   12.5;eor
       4931;19670901;19670930;    5;  5.02;  14.29;   19.36;    9.56;    1.55;  28.7;-999;   3.2;-999;    5;    64.0;   17.4;eor
       4931;19671001;19671031;    5;  4.55;  12.45;   18.11;    7.80;    1.93;  24.0;-999;  -1.1;-999;    5;    35.0;   12.6;eor
       4931;19671101;19671130;    5;  4.91;   3.52;    7.40;    0.11;    1.69;  15.1;-999;  -6.9;-999;    5;    52.7;   19.0;eor
       4931;19671201;19671231;    5;  5.92;  -0.35;    2.03;   -3.20;    2.34;  11.9;-999; -13.4;-999;    5;    53.9;   15.5;eor
       4931;19680101;19680131;    5;  6.20;  -0.69;    2.08;   -3.77;    2.60;  10.7;-999; -19.1;-999;    5;    96.4;   18.6;eor
       4931;19680201;19680229;    5;  6.00;   2.13;    5.66;   -0.81;    1.71;  11.0;-999;  -6.3;-999;    5;    41.1;    9.3;eor
       4931;19680301;19680331;    5;  5.26;   5.36;    9.64;    1.02;    2.41;  22.4;-999;  -6.2;-999;    5;    42.0;   11.5;eor
       4931;19680401;19680430;    5;  4.99;  10.19;   15.19;    4.86;    1.97;  28.5;-999;  -2.2;-999;    5;   118.2;   29.6;eor
       4931;19680501;19680531;    5;  6.12;  11.93;   16.61;    7.22;    2.11;  24.7;-999;   1.0;-999;    5;    82.0;   16.2;eor
       4931;19680601;19680630;    5;  5.36;  16.19;   20.81;   11.42;    1.96;  29.7;-999;   6.2;-999;    5;    90.5;   14.2;eor
       4931;19680701;19680731;    5;  4.92;  16.98;   21.53;   12.23;    1.89;  29.8;-999;   8.4;-999;    5;    92.7;   17.2;eor
       4931;19680801;19680831;    5;  5.96;  16.26;   20.46;   12.72;    1.95;  26.2;-999;   5.6;-999;    5;   153.3;   35.4;eor
       4931;19680901;19680930;    5;  4.96;  13.59;   18.09;    9.89;    1.74;  24.6;-999;   4.4;-999;    5;   156.2;   31.0;eor
       4931;19681001;19681031;    5;  5.57;  10.85;   15.39;    6.88;    1.66;  23.6;-999;  -1.7;-999;    5;    44.7;   13.8;eor
       4931;19681101;19681130;    5;  6.10;   3.39;    6.00;    1.06;    1.58;  20.5;-999;  -8.7;-999;    5;    25.4;   10.1;eor
       4931;19681201;19681231;    5;  5.55;  -1.69;    0.95;   -3.95;    1.84;   9.1;-999; -11.1;-999;    5;    24.7;    5.5;eor
       4931;19690101;19690131;    5;  6.11;   0.67;    3.32;   -2.24;    1.57;   8.8;-999; -10.6;-999;    5;    38.8;   13.1;eor
       4931;19690201;19690228;    5;  6.02;  -1.20;    1.83;   -4.01;    2.10;   9.7;-999; -11.6;-999;    5;    49.4;    8.6;eor
       4931;19690301;19690331;    5;  5.63;   3.55;    7.02;    0.35;    2.10;  12.9;-999;  -5.9;-999;    5;    35.8;    7.0;eor
       4931;19690401;19690430;    5;  5.03;   7.89;   12.26;    3.74;    2.62;  23.4;-999;  -4.3;-999;    5;    54.1;   10.1;eor
       4931;19690501;19690531;    5;  5.18;  14.42;   19.36;    9.06;    1.95;  31.0;-999;   2.7;-999;    5;    61.7;   11.6;eor
       4931;19690601;19690630;    5;  5.57;  14.86;   18.76;   10.84;    2.06;  26.6;-999;   5.2;-999;    5;   108.1;   18.0;eor
       4931;19690701;19690731;    5;  4.43;  19.45;   24.23;   14.40;    1.67;  30.9;-999;   8.1;-999;    5;    53.2;   21.4;eor
       4931;19690801;19690831;    5;  4.84;  17.09;   21.85;   12.95;    1.94;  28.8;-999;   7.9;-999;    5;   100.2;   21.1;eor
       4931;19690901;19690930;    5;  4.58;  14.88;   19.80;   10.20;    1.35;  25.8;-999;   4.0;-999;    5;    35.4;   22.7;eor
       4931;19691001;19691031;    5;  4.18;  10.24;   15.65;    5.10;    1.19;  19.9;-999;  -0.5;-999;    5;     1.5;    0.8;eor
       4931;19691101;19691130;    5;  5.98;   5.56;    9.47;    2.25;    2.65;  16.6;-999;  -5.5;-999;    5;    72.1;   19.7;eor
       4931;19691201;19691231;    5;  6.73;  -3.87;   -1.77;   -6.28;    1.75;   3.1;-999; -14.0;-999;    5;    39.7;   10.2;eor
       4931;19700101;19700131;    5;  6.42;  -0.45;    2.08;   -3.14;    1.51;   7.6;-999;  -7.6;-999;    5;    52.3;   11.0;eor
       4931;19700201;19700228;    5;  6.59;   0.50;    3.22;   -2.22;    3.09;   9.0;-999; -10.3;-999;    5;   121.8;   24.7;eor
       4931;19700301;19700331;    5;  5.99;   2.28;    5.70;   -1.35;    2.45;  13.8;-999;  -9.7;-999;    5;    31.9;    8.2;eor
       4931;19700401;19700430;    5;  6.29;   6.66;   10.49;    3.49;    2.88;  23.6;-999;  -3.0;-999;    5;    60.9;   13.6;eor
       4931;19700501;19700531;    5;  5.66;  12.11;   16.33;    7.68;    2.22;  22.3;-999;   1.0;-999;    5;   110.8;   41.6;eor
       4931;19700601;19700630;    5;  4.65;  17.99;   23.02;   12.91;    1.86;  29.0;-999;   6.2;-999;    5;   103.3;   22.8;eor
       4931;19700701;19700731;    5;  5.12;  17.54;   22.49;   12.55;    2.20;  29.5;-999;   6.5;-999;    5;    46.3;    9.1;eor
       4931;19700801;19700831;    5;  4.98;  18.29;   23.40;   13.32;    1.58;  32.8;-999;   6.4;-999;    5;    73.3;   19.9;eor
       4931;19700901;19700930;    5;  3.62;  15.06;   20.90;    9.45;    1.72;  28.3;-999;   3.2;-999;    5;    49.8;   15.1;eor
       4931;19701001;19701031;    5;  5.52;   9.56;   13.79;    5.87;    2.37;  23.2;-999;  -2.2;-999;    5;    42.3;    9.9;eor
       4931;19701101;19701130;    5;  5.44;   6.69;   10.11;    3.56;    2.29;  19.3;-999;  -5.2;-999;    5;    52.8;   12.9;eor
       4931;19701201;19701231;    5;  6.39;  -0.16;    2.08;   -2.42;    1.82;   9.6;-999;  -9.4;-999;    5;    29.8;    5.2;eor
       4931;19710101;19710131;    5;  4.71;  -0.72;    2.63;   -4.67;    1.44;  10.0;  22.0; -18.4;-999;    5;     7.6;    3.0;eor
       4931;19710201;19710228;    5;  6.42;   0.84;    3.39;   -1.58;    2.04;   9.3;  18.2;  -8.8;-999;    5;    37.6;   10.2;eor
       4931;19710301;19710331;    5;  6.10;   1.39;    5.05;   -2.44;    1.95;  13.3;  12.0; -14.0;-999;    5;    53.1;   11.9;eor
       4931;19710401;19710430;    5;  4.07;  11.18;   16.64;    4.78;    1.62;  24.4;  16.0;  -0.8;-999;    5;    14.8;    4.9;eor
       4931;19710501;19710531;    5;  5.60;  15.22;   20.00;   10.12;    1.76;  30.7;  14.0;   4.1;-999;    5;    85.7;   26.6;eor
       4931;19710601;19710630;    5;  5.90;  14.63;   19.27;   10.48;    2.17;  24.8;  18.1;   6.4;-999;    5;   195.8;   68.3;eor
       4931;19710701;19710731;    5;  3.32;  20.12;   25.39;   13.60;    1.27;  33.3;  14.5;   6.3;-999;    5;     8.5;    4.0;eor
       4931;19710801;19710831;    5;  4.50;  19.25;   25.31;   13.93;    1.90;  34.3;  20.0;   9.3;-999;    5;   103.2;   35.7;eor
       4931;19710901;19710930;    5;  3.56;  13.51;   19.23;    7.95;    1.22;  25.4;  13.0;   0.7;-999;    5;    28.6;   16.3;eor
       4931;19711001;19711031;    5;  3.67;  10.38;   16.30;    4.91;    1.60;  24.2;  12.5;  -1.8;-999;    5;     9.1;    5.4;eor
       4931;19711101;19711130;    5;  6.36;   3.40;    6.40;    0.44;    1.87;  17.3;  19.0;  -8.1;-999;    5;    67.4;   12.5;eor
       4931;19711201;19711231;    5;  5.87;   2.74;    5.40;   -0.07;    1.52;  11.4;  15.5;  -6.3;-999;    5;    16.5;    5.0;eor
       4931;19720101;19720131;    5;  6.01;  -0.93;    1.78;   -3.39;    1.32;  10.8;   9.7;  -9.9;-999;    5;    14.7;    3.8;eor
       4931;19720201;19720229;    5;  5.95;   2.87;    6.44;   -0.72;    1.16;  13.0;  10.0;  -9.8;-999;    5;     8.2;    5.6;eor
       4931;19720301;19720331;    5;  4.57;   7.18;   12.11;    1.65;    1.90;  19.2;  18.1;  -3.7;-999;    5;    22.3;    8.6;eor
       4931;19720401;19720430;    5;  6.41;   8.26;   11.92;    4.41;    2.35;  21.7;  19.5;  -2.6;-999;    5;    62.9;   10.6;eor
       4931;19720501;19720531;    5;  6.05;  11.84;   16.14;    7.57;    2.16;  23.2;  22.8;   1.4;-999;    5;    71.1;   12.2;eor
       4931;19720601;19720630;    5;  5.30;  15.00;   19.46;   10.32;    1.70;  27.4;  14.5;   3.4;-999;    5;    92.9;   28.5;eor
       4931;19720701;19720731;    5;  5.22;  18.29;   23.08;   13.54;    1.63;  33.0;  18.9;   9.0;-999;    5;   106.1;   41.9;eor
       4931;19720801;19720831;    5;  5.07;  17.09;   21.74;   12.47;    1.85;  31.4;  18.0;   6.8;-999;    5;    67.2;   30.6;eor
       4931;19720901;19720930;    5;  4.77;  11.40;   16.10;    6.96;    1.71;  25.0;  18.0;   0.4;-999;    5;    18.0;    4.5;eor
       4931;19721001;19721031;    5;  3.58;   8.03;   13.02;    3.29;    1.74;  20.4;  12.0;  -5.4;-999;    5;    19.3;    8.4;eor
       4931;19721101;19721130;    5;  5.29;   4.41;    8.48;    0.67;    1.88;  17.5;  21.5;  -6.5;-999;    5;   102.1;   27.2;eor
       4931;19721201;19721231;    5;  3.79;   0.09;    3.54;   -3.18;    1.13;  12.0;  12.0; -10.0;-999;    5;    17.1;   13.1;eor
       4931;19730101;19730131;    5;  5.96;  -0.68;    1.60;   -3.57;    1.36;   7.8;  11.5;  -9.0;-999;    5;    14.0;    5.0;eor
       4931;19730201;19730228;    5;  6.10;   0.54;    3.16;   -1.70;    2.17;   9.2;  18.3;  -7.4;-999;    5;    36.5;    7.5;eor
       4931;19730301;19730331;    5;  4.76;   4.26;    8.20;   -0.01;    1.74;  17.8;  10.5;  -5.8;-999;    5;    26.0;   10.6;eor
       4931;19730401;19730430;    5;  5.69;   6.01;    9.89;    2.16;    2.40;  22.1;  20.5;  -2.8;-999;    5;    72.3;   19.0;eor
       4931;19730501;19730531;    5;  5.05;  14.25;   19.43;    8.90;    1.80;  28.4;  16.4;   2.1;-999;    5;    47.8;    6.6;eor
       4931;19730601;19730630;    5;  4.90;  16.24;   20.87;   10.79;    1.78;  29.9;  22.0;   5.7;-999;    5;   170.5;   37.0;eor
       4931;19730701;19730731;    5;  5.05;  17.16;   21.68;   12.87;    1.55;  28.7;  15.7;   8.6;-999;    5;    70.8;   16.7;eor
       4931;19730801;19730831;    5;  3.51;  18.66;   25.04;   12.60;    1.33;  31.1;  17.1;   7.7;-999;    5;    26.4;   14.5;eor
       4931;19730901;19730930;    5;  3.56;  15.00;   21.45;    9.31;    1.16;  30.6;  14.2;   2.9;-999;    5;    45.6;   11.8;eor
       4931;19731001;19731031;    5;  4.74;   7.42;   12.39;    3.41;    1.70;  19.7;  21.0;  -4.8;-999;    5;    61.1;   14.9;eor
       4931;19731101;19731130;    5;  5.42;   3.33;    7.61;   -0.53;    2.20;  15.2;  23.7;  -9.8;-999;    5;    83.8;   28.3;eor
       4931;19731201;19731231;    5;  5.65;  -0.57;    2.51;   -3.67;    1.74;  10.1;  20.8; -17.6;-999;    5;    36.1;    7.1;eor
       4931;19740101;19740131;    5;  5.95;   3.58;    7.12;    0.22;    1.56;  13.7;  25.0;  -6.5;-999;    5;    33.0;   11.1;eor
       4931;19740201;19740228;    5;  6.33;   3.36;    6.24;    0.75;    2.00;  14.2;  22.8;  -5.4;-999;    5;    49.8;   15.0;eor
       4931;19740301;19740331;    5;  5.70;   6.86;   11.30;    2.67;    1.56;  20.7;  20.4;  -3.8;-999;    5;    31.4;    6.4;eor
       4931;19740401;19740430;    5;  4.19;   8.46;   13.91;    2.78;    1.57;  21.9;  17.6;  -2.0;-999;    5;    16.6;    4.5;eor
       4931;19740501;19740531;    5;  5.32;  11.80;   16.50;    6.62;    1.50;  23.6;  18.0;   1.4;-999;    5;    50.9;   14.1;eor
       4931;19740601;19740630;    5;  5.15;  14.75;   19.48;    9.59;    1.78;  25.2;  17.7;   3.6;-999;    5;    74.2;   26.6;eor
       4931;19740701;19740731;    5;  5.10;  16.68;   21.61;   11.19;    1.88;  28.8;  19.9;   6.6;-999;    5;    66.9;   14.3;eor
       4931;19740801;19740831;    5;  4.68;  17.76;   23.01;   13.05;    1.49;  34.2;  17.0;   8.7;-999;    5;   101.2;   32.7;eor
       4931;19740901;19740930;    5;  4.96;  13.68;   18.89;    9.19;    1.60;  27.8;  21.2;   1.0;-999;    5;    58.4;   13.9;eor
       4931;19741001;19741031;    5;  6.79;   5.13;    7.78;    2.88;    2.17;  11.6;  25.7;  -3.7;-999;    5;    93.9;   15.7;eor
       4931;19741101;19741130;    5;  6.14;   4.75;    8.64;    1.19;    1.74;  16.1;  26.9;  -3.4;-999;    5;    72.2;   18.7;eor
       4931;19741201;19741231;    5;  6.13;   4.55;    7.15;    2.18;    2.76;  13.4;  26.3;  -4.7;-999;    5;    63.0;    8.7;eor
       4931;19750101;19750131;    5;  5.63;   4.07;    7.16;    0.87;    1.64;  12.1;  21.3;  -4.4;-999;    5;    46.0;    9.6;eor
       4931;19750201;19750228;    5;  3.54;   1.79;    6.68;   -1.68;    1.48;  12.4;  16.9;  -5.6;-999;    5;    20.1;    9.5;eor
       4931;19750301;19750331;    5;  6.29;   3.72;    7.73;    0.15;    1.79;  15.9;  18.1; -12.2;-999;    5;    27.3;   10.0;eor
       4931;19750401;19750430;    5;  5.42;   7.88;   12.10;    3.42;    2.00;  23.4;  19.4;  -4.4;-999;    5;    30.2;    7.9;eor
       4931;19750501;19750531;    5;  5.25;  12.44;   17.47;    6.75;    1.89;  25.9;  17.3;   0.9;-999;    5;    35.8;    8.5;eor
       4931;19750601;19750630;    5;  5.34;  14.94;   19.86;   10.04;    1.66;  26.8;  22.8;   1.2;-999;    5;   183.2;   56.0;eor
       4931;19750701;19750731;    5;  4.27;  18.02;   23.19;   12.74;    1.35;  31.2;  16.0;   7.6;-999;    5;    67.4;   20.9;eor
       4931;19750801;19750831;    5;  3.91;  18.04;   23.47;   13.10;    1.34;  29.4;  15.0;   8.8;-999;    5;   110.5;   20.1;eor
       4931;19750901;19750930;    5;  4.77;  15.79;   21.40;   11.06;    1.08;  28.2;  18.4;   6.4;-999;    5;    47.2;   11.5;eor
       4931;19751001;19751031;    5;  5.33;   7.32;   11.74;    3.95;    1.35;  19.4;  13.6;  -1.7;-999;    5;    33.2;   12.5;eor
       4931;19751101;19751130;    5;  5.82;   3.53;    6.90;    0.36;    1.36;  15.6;  18.4;  -8.7;-999;    5;    72.6;   14.2;eor
       4931;19751201;19751231;    5;  6.07;   0.21;    2.56;   -2.61;    1.27;  10.8;  12.4; -13.7;-999;    5;     5.7;    1.9;eor
       4931;19760101;19760131;    5;  6.46;   1.38;    3.88;   -1.55;    2.78;   8.8;  24.0; -21.0;-999;    5;    58.7;    7.0;eor
       4931;19760201;19760229;    5;  5.94;   1.14;    5.05;   -2.13;    1.29;  14.3;  14.3; -13.4;-999;    5;    14.7;    6.8;eor
       4931;19760301;19760331;    5;  3.79;   2.71;    8.38;   -2.28;    1.64;  19.2;  16.5;  -9.8;-999;    5;    10.6;    5.2;eor
       4931;19760401;19760430;    5;  3.83;   7.79;   13.77;    2.00;    1.86;  22.5;  15.4;  -3.6;-999;    5;    50.6;   25.7;eor
       4931;19760501;19760531;    5;  4.31;  13.60;   19.49;    6.84;    1.66;  27.1;  20.9;  -1.0;-999;    5;    51.9;   12.2;eor
       4931;19760601;19760630;    5;  3.03;  18.44;   24.21;   10.61;    1.50;  31.4;  13.4;   3.2;-999;    5;    33.5;   25.2;eor
       4931;19760701;19760731;    5;  4.39;  19.86;   25.74;   13.81;    1.70;  33.2;  23.5;   6.2;-999;    5;    79.2;   24.0;eor
       4931;19760801;19760831;    5;  4.17;  15.81;   21.85;   10.05;    1.39;  25.4;  13.8;   5.4;-999;    5;    51.7;   17.7;eor
       4931;19760901;19760930;    5;  5.45;  12.54;   18.23;    8.20;    1.21;  25.6;  18.4;   2.2;-999;    5;   102.2;   22.9;eor
       4931;19761001;19761031;    5;  5.52;   9.61;   14.94;    5.73;    0.95;  24.1;  11.0;  -0.1;-999;    5;    25.3;    8.3;eor
       4931;19761101;19761130;    5;  6.43;   4.48;    7.18;    1.41;    1.61;  14.4;  31.7;  -3.2;-999;    5;    45.1;    7.8;eor
       4931;19761201;19761231;    5;  5.53;  -1.48;    1.80;   -4.93;    1.37;  12.0;  21.8; -16.9;-999;    5;    33.5;   12.3;eor
       4931;19770101;19770131;    5;  6.44;   0.62;    3.14;   -2.72;    1.35;  10.0;  15.5; -14.4;-999;    5;    49.7;   14.2;eor
       4931;19770201;19770228;    5;  5.76;   4.33;    8.53;    0.76;    1.80;  14.6;  17.8;  -5.6;-999;    5;    82.4;   13.9;eor
       4931;19770301;19770331;    5;  5.53;   7.13;   12.45;    2.14;    1.91;  21.0;  19.0;  -5.9;-999;    5;    25.8;   11.3;eor
       4931;19770401;19770430;    5;  6.02;   6.24;   10.91;    1.45;    2.26;  22.2;  28.0;  -4.0;-999;    5;    65.5;   16.0;eor
       4931;19770501;19770531;    5;  5.01;  11.65;   17.06;    6.02;    1.81;  26.8;  18.1;   0.5;-999;    5;    26.8;   16.8;eor
       4931;19770601;19770630;    5;  5.63;  15.88;   20.89;   11.18;    1.98;  30.0;  21.4;   4.1;-999;    5;   125.0;   27.3;eor
       4931;19770701;19770731;    5;  4.41;  17.68;   22.78;   12.07;    1.88;  28.8;  16.9;   6.0;-999;    5;    45.4;   24.4;eor
       4931;19770801;19770831;    5;  5.77;  16.84;   21.76;   12.40;    1.38;  27.6;  15.6;   7.7;-999;    5;    48.0;    9.7;eor
       4931;19770901;19770930;    5;  4.46;  12.27;   17.95;    7.83;    1.51;  26.5;  15.8;   2.3;-999;    5;    42.5;   18.9;eor
       4931;19771001;19771031;    5;  5.58;  10.19;   15.60;    6.14;    1.52;  26.4;  21.7;  -0.8;-999;    5;    55.4;   18.0;eor
       4931;19771101;19771130;    5;  5.68;   5.25;    8.96;    2.12;    2.89;  20.9;  25.8;  -6.6;-999;    5;    69.6;   13.8;eor
       4931;19771201;19771231;    5;  5.76;   1.64;    4.86;   -1.44;    1.77;  14.5;  22.5;  -8.9;-999;    5;    33.1;    8.1;eor
       4931;19780101;19780131;    5;  6.39;   0.53;    3.06;   -1.96;    2.05;   7.2;  20.0;  -9.4;-999;    5;    34.4;   13.3;eor
       4931;19780201;19780228;    5;  6.51;  -1.16;    2.04;   -4.78;    1.78;  14.9;  17.4; -15.5;-999;    5;    59.0;   13.2;eor
       4931;19780301;19780331;    5;  5.92;   5.44;    9.77;    1.41;    2.54;  19.1;  25.5;  -3.6;-999;    5;    56.2;   17.5;eor
       4931;19780401;19780430;    5;  4.73;   7.52;   12.70;    2.03;    1.85;  19.6;  18.4;  -4.2;-999;    5;    36.8;    6.2;eor
       4931;19780501;19780531;    5;  5.81;  11.42;   15.60;    7.15;    2.08;  23.5;  19.5;  -0.2;-999;    5;   159.3;   50.3;eor
       4931;19780601;19780630;    5;  5.09;  14.91;   20.05;    9.46;    1.84;  28.8;  18.4;   3.4;-999;    5;   108.3;   41.3;eor
       4931;19780701;19780731;    5;  4.98;  16.50;   21.40;   11.36;    1.99;  29.8;  17.6;   6.3;-999;    5;    68.2;   18.8;eor
       4931;19780801;19780831;    5;  4.85;  15.28;   20.49;   10.58;    1.70;  27.9;  27.1;   3.6;-999;    5;   111.3;   44.0;eor
       4931;19780901;19780930;    5;  4.95;  12.93;   18.32;    8.06;    2.11;  25.2;  22.6;   3.0;-999;    5;    57.1;   18.2;eor
       4931;19781001;19781031;    5;  5.14;   8.34;   13.13;    4.10;    1.37;  22.8;  11.1;  -0.3;-999;    5;    60.5;   18.9;eor
       4931;19781101;19781130;    5;  5.18;   2.68;    7.17;   -1.11;    1.25;  13.7;   9.4;  -6.8;-999;    5;     9.1;    3.6;eor
       4931;19781201;19781231;    5;  5.53;   0.65;    3.89;   -2.89;    1.86;  14.2;  25.0; -13.6;-999;    5;    65.3;   12.3;eor
       4931;19790101;19790131;    5;  5.51;  -4.75;   -1.00;   -8.22;    1.73;   6.3;  18.1; -17.0;-999;    5;    36.3;   17.3;eor
       4931;19790201;19790228;    5;  6.49;   0.50;    3.49;   -2.27;    1.73;  11.9;  14.5;  -9.0;-999;    5;    50.5;   11.3;eor
       4931;19790301;19790331;    5;  5.98;   5.37;    9.75;    1.42;    2.34;  16.3;  20.8;  -4.1;-999;    5;    65.5;   13.2;eor
       4931;19790401;19790430;    5;  5.54;   6.19;   11.10;    1.91;    2.10;  19.9;  17.9;  -1.7;-999;    5;    50.1;   14.5;eor
       4931;19790501;19790531;    5;  4.40;  12.56;   18.76;    6.09;    1.84;  30.2;  22.3;  -2.2;-999;    5;    40.4;   10.6;eor
       4931;19790601;19790630;    5;  5.07;  16.83;   22.02;   11.80;    1.87;  28.5;  25.3;   6.7;-999;    5;    63.5;   13.5;eor
       4931;19790701;19790731;    5;  5.18;  16.98;   22.46;   11.65;    2.03;  30.7;  18.2;   5.6;-999;    5;    56.4;   27.6;eor
       4931;19790801;19790831;    5;  4.62;  15.87;   21.64;   10.79;    1.74;  30.0;  16.9;   3.4;-999;    5;    57.2;   10.1;eor
       4931;19790901;19790930;    5;  4.21;  13.58;   19.58;    8.32;    1.42;  28.9;  13.5;   1.6;-999;    5;    86.4;   26.2;eor
       4931;19791001;19791031;    5;  4.71;   9.66;   15.43;    4.88;    1.39;  25.0;  13.8;  -2.7;-999;    5;    14.3;    3.9;eor
       4931;19791101;19791130;    5;  6.25;   4.21;    7.52;    1.24;    1.81;  14.6;  23.0;  -6.0;-999;    5;    90.4;   50.8;eor
       4931;19791201;19791231;    5;  6.24;   4.57;    7.76;    1.70;    2.47;  17.7;  26.4;  -4.3;-999;    5;    66.3;   10.6;eor
       4931;19800101;19800131;    5;  5.98;  -0.99;    1.67;   -3.78;    1.94;  10.4;  15.0; -11.6;-999;    5;    36.1;    6.6;eor
       4931;19800201;19800229;    5;  4.87;   3.12;    7.50;   -0.84;    1.80;  11.5;  20.9;  -5.7;-999;    5;    45.3;   12.5;eor
